winner,turn,current_player,vp_marquise,vp_eyrie
EYRIE,17,MARQUISE,6,33
EYRIE,15,EYRIE,8,31
EYRIE,14,MARQUISE,3,30
EYRIE,11,EYRIE,8,31
EYRIE,13,MARQUISE,5,34
EYRIE,17,EYRIE,7,30
EYRIE,13,MARQUISE,6,33
EYRIE,13,MARQUISE,8,34
EYRIE,17,EYRIE,3,30
EYRIE,13,EYRIE,6,30
EYRIE,17,MARQUISE,0,31
EYRIE,13,MARQUISE,8,33
EYRIE,17,EYRIE,0,33
EYRIE,15,EYRIE,7,30
EYRIE,17,MARQUISE,2,34
EYRIE,17,MARQUISE,10,33
EYRIE,21,MARQUISE,1,34
EYRIE,17,MARQUISE,1,34
EYRIE,17,MARQUISE,1,33
EYRIE,13,MARQUISE,7,30
EYRIE,13,EYRIE,7,31
EYRIE,19,EYRIE,3,42
EYRIE,13,MARQUISE,6,34
EYRIE,15,MARQUISE,5,32
EYRIE,17,EYRIE,5,34
EYRIE,19,MARQUISE,2,30
EYRIE,21,EYRIE,5,31
EYRIE,21,MARQUISE,1,32
EYRIE,11,MARQUISE,7,34
EYRIE,15,MARQUISE,4,30
EYRIE,19,MARQUISE,3,33
EYRIE,19,EYRIE,5,32
EYRIE,13,MARQUISE,8,30
EYRIE,15,EYRIE,11,34
EYRIE,13,MARQUISE,2,30
EYRIE,27,MARQUISE,5,30
EYRIE,17,MARQUISE,2,33
EYRIE,15,EYRIE,0,30
EYRIE,19,MARQUISE,0,34
EYRIE,11,MARQUISE,5,33
EYRIE,17,MARQUISE,3,31
EYRIE,11,MARQUISE,8,32
EYRIE,13,MARQUISE,7,33
EYRIE,13,MARQUISE,2,32
EYRIE,17,MARQUISE,5,31
EYRIE,17,EYRIE,3,36
EYRIE,15,EYRIE,4,33
EYRIE,15,MARQUISE,4,34
EYRIE,21,MARQUISE,9,33
EYRIE,11,MARQUISE,9,30
EYRIE,21,EYRIE,2,34
EYRIE,17,MARQUISE,2,30
EYRIE,11,MARQUISE,6,33
EYRIE,13,MARQUISE,5,33
EYRIE,13,MARQUISE,6,30
EYRIE,15,MARQUISE,3,31
EYRIE,13,MARQUISE,6,33
EYRIE,15,EYRIE,5,31
EYRIE,14,MARQUISE,6,30
EYRIE,17,MARQUISE,9,30
EYRIE,17,EYRIE,1,36
EYRIE,13,EYRIE,6,31
EYRIE,15,MARQUISE,2,31
EYRIE,13,MARQUISE,8,34
EYRIE,13,MARQUISE,6,30
EYRIE,15,MARQUISE,5,30
EYRIE,15,EYRIE,5,33
EYRIE,11,EYRIE,6,30
EYRIE,13,MARQUISE,6,30
EYRIE,15,MARQUISE,9,31
EYRIE,13,EYRIE,5,34
EYRIE,13,MARQUISE,6,34
EYRIE,17,MARQUISE,8,30
EYRIE,15,EYRIE,5,34
EYRIE,15,MARQUISE,10,30
EYRIE,13,MARQUISE,7,32
EYRIE,15,MARQUISE,8,32
EYRIE,15,MARQUISE,5,33
EYRIE,11,MARQUISE,7,32
EYRIE,15,MARQUISE,8,31
EYRIE,13,MARQUISE,6,30
EYRIE,13,MARQUISE,2,34
EYRIE,15,MARQUISE,5,33
EYRIE,25,MARQUISE,14,34
EYRIE,19,EYRIE,1,33
EYRIE,15,MARQUISE,1,32
EYRIE,17,EYRIE,4,32
EYRIE,17,MARQUISE,6,33
EYRIE,17,MARQUISE,2,31
EYRIE,13,EYRIE,5,30
EYRIE,15,MARQUISE,4,34
EYRIE,13,MARQUISE,7,30
EYRIE,13,MARQUISE,9,30
EYRIE,17,EYRIE,3,31
EYRIE,15,MARQUISE,6,34
EYRIE,15,MARQUISE,6,33
EYRIE,13,MARQUISE,9,31
EYRIE,15,MARQUISE,4,31
EYRIE,15,EYRIE,4,32
EYRIE,17,EYRIE,6,34
